id,name
3013,Ernesto D. Vito
3014,Francesca Odone
3015,Umberto D. Giovannini
3016,Guy Shani
3017,Joachim Giesen
3018,Simon Spalinger
3019,Za?d Harchaoui
302,Allen Gersho
3020,Steve Gunn
3021,Xinyu Wu
3022,Eyal Even-dar
3023,Jochen Triesch
3024,Tim K. Marks
3025,J. C. Roddey
3026,Andras D. Ferencz
3027,Tobias Blaschke
3028,Laurenz Wiskott
3029,Yoshihiro Yamanishi
303,Patrice Simard
3030,Taku Kudo
3031,Yuji Matsumoto
3032,Joris M. Mooij
3033,Andrea Tironi
3034,Jinbo Bi
3035,Einat Klein
3036,Rachel Mislovaty
3037,Andreas Ruttor
3038,Wolfgang Kinzel
3039,Dustin Lang
304,Mary B. Ottaway
3040,Pierre Moreels
3041,Fredrik Bissmarck
3042,Okihide Hikosaka
3043,Michael I. Mandel
3044,Fran?cois Rivest
3045,John Kalaska
3046,Anna Levina
3047,Michael Herrmann
3048,Aaron Shon
3049,Keith Grochow
305,Dana H. Ballard
3050,Iain Murray
3051,John Skilling
3052,Long Zhu
3053,Brad Schumitsch
3054,Gary Bradski
3055,Kunle Olukotun
3056,Viren Jain
3057,Valentin Zhigulin
3058,Kevin Lang
3059,Cosmin Paduraru
306,Upinder S. Bhalla
3060,Anna Koop
3061,Tao Geng
3062,Frank Wood
3063,Stefan Roth
3064,Kenneth Hild
3065,Kensuke Sekihara
3066,Hagai T. Attias
3067,Doron Blatt
3068,Alfred O. Hero
3069,Anatoli Juditsky
307,John D. Uhley
3070,Alexander Nazin
3071,Alexandre Tsybakov
3072,Nicolas Vayatis
3073,Guido Nolte
3074,Frank Meinecke
3075,Minija Tamosiunaite
3076,Jack Wang
3077,John Quinn
3078,Neil Mcintosh
3079,Yaakov Engel
308,Bartlett W. Mel
3080,Peter Szabo
3081,Dmitry Volkinshtein
3082,Razvan C. Bunescu
3083,J. I. Alvarez-hamelin
3084,Luca Dall'asta
3085,Alain Barrat
3086,Alessandro Vespignani
3087,Aurelie C. Lozano
3088,Sanjeev R. Kulkarni
3089,Juan J. Murillo-fuentes
309,Alex Waibel
3090,Sebastian Caro
3091,Seung-jean Kim
3092,Alessandro Magnani
3093,Stephen Boyd
3094,Peter V. Gehler
3095,Rory Sayres
3096,David Ress
3097,Kalanit Grill-spector
3098,Patrice Marcotte
3099,Vidhya Navalpakkam
31,S. K. Khanna
310,Bernd-Peter Paris
3100,Andre V. Schaik
3101,Richard Reeve
3102,Craig Jin
3103,Tara Hamilton
3104,Gregory Zelinsky
3105,Wei Zhang
3106,Bing Yu
3107,Xin Chen
3108,Dimitris Samaras
3109,Hongjing Lu
3110,Larry Wasserman
3111,O. P. Kreidl
3112,Abdullah Celik
3113,Milutin Stanacevic
3114,Xiaofeng Ren
3115,Chris Baker
3116,Rebecca Saxe
3117,Teemu Roos
3118,Peter Gr?nwald
3119,Petri Myllym?ki
3120,Henry Tirri
3121,Afsheen Afshar
3122,Gopal Santhanam
3123,Stephen I. Ryu
3124,Byron M. Yu
3125,Krishna V. Shenoy
3126,Jin Yu
3127,Douglas Aberdeen
3128,Eddie Rafols
3129,Varun Ganapathi
313,Behnaam Aazhang
3130,Ross Lippert
3131,Ryan Rifkin
3132,Jason Farquhar
3133,David Hardoon
3134,Hongying Meng
3135,S?ndor Szedm?k
3136,Neil Bruce
3137,John Tsotsos
3138,Rebecca Willett
3139,Rui M. Castro
314,Alister Hamilton
3140,Dmitry Malioutov
3141,Jason K. Johnson
3142,James Diebel
3143,Francois Fleuret
3144,Bo Wen
3145,Jo-anne Ting
3146,Aaron D'souza
3147,Kenji Yamamoto
3148,Toshinori Yoshioka
3149,Donna Hoffman
315,Lionel Tarassenko
3150,Shinji Kakei
3151,Lauren Sergio
3152,Fran?ois Laviolette
3153,Wentao Huang
3154,Licheng Jiao
3155,Shan Tan
3156,Maoguo Gong
3157,Mikaela Keller
3158,Siew Y. Wong
3159,Urs Muller
316,David Servan-Schreiber
3160,Beat Flepp
3161,Le Song
3162,Evian Gordon
3163,Elly Gysels
3164,Yun-gang Zhang
3165,Chang-shui Zhang
3166,Vladimir Spokoiny
3167,Lei Zhang
3168,Nelly Alia-klein
3169,Nora Volkow
317,Axel Cleeremans
3170,Rita Goldstein
3171,Renaud Jolivet
3172,Alexander Rauch
3173,Hans-rudolf L?scher
3174,Nicolas Usunier
3175,Massih-reza Amini
3176,Robert Thurman
3177,Sathiya Keerthi
3178,Wei Chu
3179,Fan Li
318,Allan Hartstein
3180,Yang Wang
3181,Maryam Mahdaviani
3182,Doru C. Balcan
3183,Ricky Der
3184,Mauro Maggioni
3185,Mingjie Zhao
3186,Andreas Kolling
3187,Naoki Masuda
3188,Uri Maoz
3189,Elon Portugaly
319,R. H. Koch
3190,Michael Shettel
3191,Shaun Vecera
3192,Kristina Klinkner
3193,Cosma Shalizi
3194,Marcelo Camperi
3195,Peter Mccracken
3196,Jorge Silva
3197,Jorge Marques
3198,Jo?o Lemos
3199,Jim Wielaard
32,Harrison MonFook Leong
320,Pentti Kanerva
3200,Daichi Mochihashi
3201,Misha Ahrens
3202,Vladimir Jojic
3203,Christopher Meek
3204,David Heckerman
3205,Eyal Krupka
3206,Deng Cai
3207,Yan Karklin
3208,Yixin Chen
3209,Ya Zhang
321,O. Farotimi
3210,Xiang Ji
3211,Lin Liao
3212,Henry Kautz
3213,Hugo Larochelle
3214,Jeremy Kubica
3215,Joseph Masiero
3216,Robert Jedicke
3217,Andrew Connolly
3218,Dong Zhang
3219,Daniel Gatica-perez
322,Amir Dembo
3220,Deb Roy
3221,Ashutosh Saxena
3222,Sung H. Chung
3223,Micha?l Aupetit
3224,Patrick Flaherty
3225,Adam Arkin
3226,Cha Zhang
3227,Tai-sing Lee
3228,Brian R. Potetz
3229,Dongryeol Lee
323,Thomas Kailath
3230,Miroslav Dud?k
3231,Steven J. Phillips
3232,Yusuke Nakashita
3233,Yoshio Mita
3234,Ashish Kapoor
3235,Hyungil Ahn
3236,Rosalind W. Picard
3237,Kazuho Watanabe
3238,David Arathorn
3239,Vinod Nair
324,David J. C. MacKay
3240,Andreas Argyriou
3241,Sharon Goldwater
3242,Boaz Nadler
3243,Stephane Lafon
3244,Ioannis Kevrekidis
3245,Ronald R. Coifman
3246,Maxim Raginsky
3247,Svetlana Lazebnik
3248,Scott Brown
3249,Shipeng Yu
325,Andrew G. Barto
3250,Drew Bagnell
3251,Feng Kang
3252,Chris H. Ding
3253,Pradeep K. Ravikumar
3254,Zhuo Gao
3255,Deepak Verma
3256,Florian Steinke
3257,Volker Blanz
3258,Gediminas Luk?ys
3259,J?r?mie Kn?sel
326,Richard S. Sutton
3260,Denis Sheynikhovich
3261,Carmen Sandi
3262,Alexandre Lacasse
3263,Pascal Germain
3264,Timothee Cour
3265,Andriy Myronenko
3266,Xubo Song
3267,Mikhail Traskin
3268,Kyung-ah Sohn
3269,Jade P. Vinson
327,Christopher J. C. H. Watkins
3270,David Decaprio
3271,Matthew D. Pearson
3272,Stacey Luoma
3273,James E. Galagan
3274,Amit Gore
3275,Laurent Charlin
3276,Romy Shioda
3277,Karl Pfleger
3278,Jer?nimo Arenas-garc?a
3279,Kaare B. Petersen
328,Maurice Lee
3280,Christopher J. Burges
3281,Robert Ragno
3282,Quoc V. Le
3283,Jennifer Wortman
3284,Karsten M. Borgwardt
3285,Trausti Kristjansson
3286,Steven Rennie
3287,Peder A. Olsen
3288,Seyoung Kim
3289,Ren? Vidal
329,Jack D. Cowan
3290,Tobias Sing
3291,Niko Beerenwinkel
3292,Honglak Lee
3293,Alexis Battle
3294,Ping Li
3295,Kenneth W. Church
3296,Wesley Huie
3297,Kin F. Kan
3298,Benjamin I. Rubinstein
3299,J. H. Rubinstein
33,Les E. Atlas
330,Michael I. Jordan
3300,Yonatan Amit
3301,Matthias Krauledat
3302,Elisabetta Chicca
3303,Mordechai Nisenson
3304,Ambuj Tewari
3305,Simon G?nter
3306,Samuel S. Gross
3307,Olga Russakovsky
3308,Chuong B. Do
3309,Mohammad Ghavamzadeh
331,Robert A. Jacobs
3310,Chaitanya Chemudugunta
3311,Joseph M. Kimmel
3312,Richard M. Salter
3313,Stanislav Funiak
3314,Rahul Sukthankar
3315,Markus Maier
3316,Zhao Xu
3317,Konrad Rieck
3318,Hariharan Narayanan
3319,Martin Raphan
332,Ajay N. Jain
3320,Fabian J. Theis
3321,Ivor W. Tsang
3322,James T. Kwok
3323,Rocco Servedio
3324,Dong S. Cheng
3325,Vittorio Murino
3326,J.t. Lindgren
3327,Justin Driemeyer
3328,Justin Kearns
3329,Jason M. Samonds
333,Tony Bell
3330,Tai S. Lee
3331,Sandeep Pandey
3332,Christopher Olston
3333,Carla P. Gomes
3334,Ashish Sabharwal
3335,Bart Selman
3336,Wenye Li
3337,Kin-hong Lee
3338,Kwong-sak Leung
3339,Gloria Haro
334,Ronald A. Cole
3340,Gregory Randall
3341,Guillermo Sapiro
3342,Rachel Puckrin
3343,Sean Cutler
3344,Honghao Shan
3345,Lingyun Zhang
3346,Karim Filali
3347,Yuanhao Chen
3348,Enrico Simonotto
3349,Heather Whalley
335,Jerome T. Connor
3350,Stephen Lawrie
3351,Lawrence Murray
3352,David Mcgonigle
3353,Silvia Chiappa
3354,Geremy Heitz
3355,Kenichi Kurihara
3356,Lars Omlor
3357,Martin Giese
3358,Bertrand Mesot
3359,Chiara Bartolozzi
336,Mohamed A. El-Sharkawi
3360,Chi-hoon Lee
3361,Shaojun Wang
3362,Feng Jiao
3363,Russell Greiner
3364,Kristen Grauman
3365,Ryota Kobayashi
3366,Shigeru Shinomoto
3367,Edward Meeds
3368,Christian Walder
3369,Piotr Doll?r
337,Yeshwant K. Muthusamy
3370,Vincent Rabaud
3371,Ian G. Fuss
3372,David P. Capel
3373,Li Cheng
3374,Terry Caelli
3375,Ben Recht
3376,Ce Liu
3377,Siwei Lyu
3378,Xinhua Zhang
3379,Wee S. Lee
338,Etienne Barnard
3380,Zhi-hua Zhou
3381,Min-ling Zhang
3382,Pascal Lamblin
3383,Dan Popovici
3384,Ron Zass
3385,Sung-phil Kim
3386,Ronald Ortner
3387,Huan Xu
3388,Carsten Rother
3389,Rashmi Sundareswara
339,Jim Donnett
3390,Michael G. Rabbat
3391,Amiran Ambroladze
3392,Emilio Parrado-hern?ndez
3393,S. S. Keerthi
3394,Vikas Sindhwani
3395,Qihui Zhu
3396,Johanna M. Zumer
3397,Patrick Shafto
3398,Allison Berke
3399,Alessandro Bissacco
34,Toshiteru Homma
340,Tim Smithers
3400,Stefano Soatto
3401,Yevgeny Seldin
3402,Mingjun Zhong
3403,Meirav Galun
3404,Stefan Klampfl
3405,Hamed Valizadegan
3406,Kai Zhang
3407,Jiayuan Huang
3408,Andrea Vedaldi
3409,Daniel M. Roy
341,Scott E. Fahlman
3410,Vikash K. Mansinghka
3411,Graham W. Taylor
3412,Yu Feng
3413,Frank Moosmann
3414,Bill Triggs
3415,Frederic Jurie
3416,Hugh A. Chipman
3417,Edward I. George
3418,Robert E. Mcculloch
3419,Silvia Richter
342,Christian Lebiere
3420,Kuang-chih Lee
3421,Rey Ram?rez
3422,Jakob H. Macke
3423,Luis P?rez-breva
3424,Chen-hsiang Yeang
3425,Alborz Geramifard
3426,Martin Zinkevich
3427,Jeremy Lewi
3428,Robert Butera
3429,Lin Wu
343,Michael L. Littman
3430,Jonathan Harel
3431,Danko Nikoli?
3432,Stefan Haeusler
3433,Wolf Singer
3434,Daniel R. Rashid
3435,Chris Murray
3436,Risi Kondor
3437,Yoshinobu Kawahara
3438,Takehisa Yairi
3439,Kazuo Machida
344,Michail Zak
3440,Yingxue Wang
3441,Peggy Hackney
3442,Malte Rasch
3443,Amit Kagian
3444,Tommer Leyvand
3445,Daniel Cohen-or
3446,Marc'aurelio Ranzato
3447,Christopher Poultney
3448,Sumit Chopra
3449,David Newman
345,Nikzad Benny Toomarian
3450,Mingrui Wu
3451,Alexander Rakhlin
3452,Daniel Tarlow
3453,John C. Duchi
3454,Peter Carbonetto
3455,Guido Sanguinetti
3456,Thomas Voegtlin
3457,Murat Dundar
3458,R. B. Rao
3459,Ling Li
346,Harry Printz
3460,Hsuan-tien Lin
3461,Andrea Frome
3462,Oren Boiman
3463,Michal Irani
3464,T. F. Jaeger
3465,Roger P. Levy
3466,Ke Huang
3467,Selin Aviyente
3468,Aharon B. Hillel
3469,Moritz Grosse-wentrup
347,Jonathan D. Cohen
3470,Klaus Gramann
3471,Martin Buss
3472,Ryota Tomioka
3473,Jason V. Davis
3474,Joseph Turian
3475,Benjamin Wellington
3476,I. D. Melamed
3477,Hideaki Shimazaki
3478,Eli Ben-sasson
3479,Ehud Kalai
348,Kazuki Joe
3480,Adam Kalai
3481,Theodoros Evgeniou
3482,Dima Kuzmin
3483,Graham Mcneill
3484,Rie K. Ando
3485,Sridevi Parise
3486,Cheng-tao Chu
3487,Sang K. Kim
3488,Yi-an Lin
3489,Yuanyuan Yu
349,John B. Hampshire II
3490,Adam Coates
3491,Morgan Quigley
3492,Yi Mao
3493,Thomas Ott
3494,Ruedi Stoop
3495,Joel Chestnutt
3496,David M. Bradley
3497,Nathan D. Ratliff
3498,Gavin C. Cawley
3499,Nicola L. Talbot
35,Robert J. Marks II
350,Samy Bengio
3500,Ling Huang
3501,Minos Garofalakis
3502,Anthony Joseph
3503,Nina Taft
3504,Christin Sch?fer
3505,Steffen Bickel
3506,Tobias Scheffer
3507,Daniel P. Ellis
3508,Srinjoy Mitra
3509,Stefano Fusi
351,Yannick Pouliot
3510,Alex Kulesza
3511,Judy Goldsmith
3512,Martin Mundhenk
3513,Anton Chechetka
3514,Noah Goodman
3515,Shihai Wang
3516,Lars Buesing
3517,Moran Cerf
3518,Wolfgang Einhaeuser
3519,Kuzman Ganchev
352,Patrick Agin
3520,Jo?o Gama
3521,Erik Linstead
3522,Paul Rigor
3523,Sushil Bajracharya
3524,Cristina Lopes
3525,Ben Blum
3526,Rhiju Das
3527,Philip Bradley
3528,David Baker
3529,Claudia Clopath
353,Michael Brownlow
3530,Zheng Zhao
3531,David Wingate
3532,Satinder S. Baveja
3533,Tao Wang
3534,Daniel J. Lizotte
3535,Andreas Christmann
3536,Danial Lashkari
3537,Benjamin Recht
3538,Jonathan Huang
3539,Leonidas J. Guibas
354,Il Song Han
3540,Friederike Hohlefeld
3541,Vadim V. Nikulin
3542,Kyomin Jung
3543,Devavrat Shah
3544,Yiming Ying
3545,C?line Levy-leduc
3546,Edwin V. Bonilla
3547,Kian M. Chai
3548,Ben Carterette
3549,Rosie Jones
355,H. Martin Reekie
3550,Chinmay Hegde
3551,Michael Wakin
3552,Richard Baraniuk
3553,Saher Esmeir
3554,Shaul Markovitch
3555,Han Liu
3556,Mayank Kabra
3557,Nakul Verma
3558,Alexandre Bouchard-c?t?
3559,Percy S. Liang
356,Gillette Elvgreen III
3560,Alexander L. Strehl
3561,Qiuhua Liu
3562,Xuejun Liao
3563,Victoria Manfredi
3564,Jim Kurose
3565,Choon H. Teo
3566,Kaihua Zhu
3567,Hao Wang
3568,Hongjie Bai
3569,Jian Li
357,Tzi-Dar Chiueh
3570,Zhihuan Qiu
3571,Hang Cui
3572,Edward Y. Chang
3573,Shenghuo Zhu
3574,Yihong Gong
3575,Ben Williams
3576,Marc Joliveau
3577,Ulrik Beierholm
3578,Ladan Shams
3579,Wei J. Ma
358,Wyeth Bair
3580,Konrad Koerding
3581,Fabio Vitale
3582,Cristian Brotto
3583,Duan Tran
3584,Alex Graves
3585,Marcus Liwicki
3586,Horst Bunke
3587,Santiago Fern?ndez
3588,Adam Sanborn
3589,Dominik Endres
359,Timothy K. Horiuchi
3590,Mike Oram
3591,Johannes Schindelin
3592,Peter Foldiak
3593,Vittorio Ferrari
3594,Brochu Eric
3595,Abhijeet Ghosh
3596,Guenther Zeck
3597,Yiu M. Lam
3598,Shigeyuki Oba
3599,Charlie Frogner
36,Darryl D. Coon
360,Andrew Hsu
3600,Avi Pfeffer
3601,Cristian Sminchisescu
3602,Ohad Shamir
3603,M. M. Mahmud
3604,Sylvian Ray
3605,John P. Cunningham
3606,Alekh Agarwal
3607,Fabian H. Sinz
3608,Vinayak Rao
3609,Marc Howard
361,Paul C. Rhodes
3610,Andr?s Antos
3611,Pierre-antoine Manzagol
3612,Madhusudana Shashanka
3613,Bhiksha Raj
3614,Paris Smaragdis
3615,Christoforos Christoforou
3616,Pierre Garrigues
3617,Zafer Barutcuoglu
3618,Phil Long
3619,Afshin Rostamizadeh
362,Ronald M. Harris-Warrick
3620,Sujay Sanghavi
3621,Michael Gashler
3622,Tony Martinez
3623,Kristiaan Pelckmans
3624,Johan Suykens
3625,Bart D. Moor
3626,Andrew Howard
3627,Shinichi Nakajima
3628,Hisashi Kashima
3629,Paul V. Buenau
363,A. E. Friedman
3630,Elad Hazan
3631,Satyen Kale
3632,Stephane Ross
3633,Brahim Chaib-draa
3634,Rajarshi Das
3635,Hoi Chan
3636,Jeffrey Kephart
3637,David Levine
3638,Freeman Rawson
3639,Charles Lefurgy
364,Nelson Morgan
3640,Burr Settles
3641,Soumya Ray
3642,J. Z. Kolter
3643,Bryan Russell
3644,Ozgur Sumer
3645,Umut Acar
3646,Ramgopal R. Mettu
3647,Yuhong Guo
3648,Shalabh Bhatnagar
3649,Mark Lee
365,G. T. Kenyon
3650,Gonzalo Carvajal
3651,Waldo Valenzuela
3652,Jingdong Chen
3653,Youngmoo Kim
3654,Marco Barreno
3655,Alvaro Cardenas
3656,J. D. Tygar
3657,Vijay Mahadevan
3658,Hal Daume
3659,Sabri Boutemedjet
366,R. D. Puff
3660,Djemel Ziou
3661,Nizar Bouguila
3662,Qiang Wu
3663,Alexandru Balan
3664,Fred Richardson
3665,Devarajan Sridharan
3666,Brian Percival
3667,John Arthur
3668,David Sontag
3669,Venkat Chandrasekaran
367,James A. Simmons
3670,Ricardo Silva
3671,Tim V. Erven
3672,Steven D. Rooij
3673,Xiaogang Wang
3674,Eric Grimson
3675,Shuheng Zhou
3676,Eiichiro Sumita
3677,C?dric Archambeau
3678,Yuan Shen
3679,Vikas Singh
368,Steven J. Nowlan
3680,Lopamudra Mukherjee
3681,Jiming Peng
3682,Jinhui Xu
3683,Chuan-sheng Foo
3684,Gwenn Englebienne
3685,Tim Cootes
3686,Yingbo Song
3687,Kapil Thadani
3688,Michael Ross
3689,Andrew Cohen
369,William P. Lincoln
3690,Shane Legg
3691,Nan Rong
3692,Emre Kiciman
3693,David Maltz
3694,Umar Syed
3695,Peter Hoff
3696,Yuval Tassa
3697,Tom Erez
3698,William D. Smart
3699,Andrea Lecchini-visintini
37,A. G. Unil Perera
370,Josef Skrzypek
3700,John Lygeros
3701,Jan Maciejowski
3702,Omer Bobrowski
3703,Yonina Eldar
3704,Sebastian Gerwinn
3705,David Baldwin
3706,Jinsong Tan
3707,Mehul Parsana
3708,Sourangshu Bhattacharya
3709,Chiru Bhattacharya
371,Anders Krogh
3710,K. Ramakrishnan
3711,Zhaohui Zheng
3712,Keke Chen
3713,Gordon Sun
3714,Michael Johanson
3715,Carmelo Piccione
3716,Hai L. Chieu
3717,Ian Porteous
3718,Evgeniy Bart
3719,Pietro Berkes
372,C. I. Thorbergsson
3720,Richard Turner
3721,Chaitanya Ekanadham
3722,John Wright
3723,Yangyu Tao
3724,Zhouchen Lin
3725,Yi Ma
3726,M.a. S. Elmohamed
3727,Dexter Kozen
3728,Daniel R. Sheldon
3729,Massimiliano Giulioni
373,John A. Hertz
3730,Mario Pannunzi
3731,Davide Badoni
3732,Vittorio Dante
3733,Paolo D. Giudice
3734,Kristina Toutanova
3735,Alessandro Lazaric
3736,Marcello Restelli
3737,Andrea Bonarini
3738,Francois Meyer
3739,Greg Stephens
374,Kurt R. Smith
3740,Joseph K. Bradley
3741,Justin Dauwels
3742,Fran?ois Vialatte
3743,Tomasz Rutkowski
3744,Nicolas Chapados
3745,Sennay Ghebreab
3746,Arnold Smeulders
3747,Pieter Adriaans
3748,Chenxi Lin
3749,Arthur U. Asuncion
375,Michael I. Miller
3750,Pierre Dangauthier
3751,Moulines Eric
3752,Philipp Berens
3753,Slav Petrov
3754,Marie Szafranski
3755,Pierre Morizet-mahoudeaux
3756,Ronny Luss
3757,Xiaohai Sun
3758,Andreas Krause
3759,Brendan Mcmahan
376,Zoran Obradovic
3760,Anupam Gupta
3761,Matthew Hoffman
3762,Ajay Jasra
3763,Jingrui He
3764,Jaime G. Carbonell
3765,Kaushik Sinha
3766,Andrew Naish-guzman
3767,Sean Holden
3768,Dejan Pecevski
3769,Chris Atkeson
377,Ian Parberry
3770,Benjamin Stephens
3771,Krishnan Kumar
3772,Ramesh Hariharan
3773,Stefanie Jegelka
3774,Michael Kaufmann
3775,S?bastien Bubeck
3776,Peter Frazier
3777,Zenglin Xu
3778,Jianke Zhu
3779,Irwin King
378,Richard Rohwer
3780,Michael Lyu
3781,Lawrence Cayton
3782,Byron Boots
3783,Sajid M. Siddiqi
3784,Markus Weimer
3785,Alexandros Karatzoglou
3786,Robert Peters
3787,Jos? M. Hern?ndez-lobato
3788,Tjeerd Dijkstra
3789,Y-lan Boureau
379,Kevin J. Lang
3790,Emre Neftci
3791,Jean-jeacques Slotine
3792,Bing Zhao
3793,Gertjan Burghouts
3794,Jan-mark Geusebroek
3795,Tsuyoshi Kato
3796,Kiyoshi Asai
3797,Douglas Eck
3798,Paul Lamere
3799,Thierry Bertin-mahieux
38,Alexander Singer
380,Sheri L. Gish
3800,Stephen Green
3801,Varsha Dani
3802,Thomas P. Hayes
3803,Pawan Mudigonda
3804,Vladimir Kolmogorov
3805,Philip Torr
3806,Karen A. Glocer
3807,Cary Dehing-oberije
3808,Philippe Lambin
3809,Vikas C. Raykar
381,W. E. Blanz
3810,Pierre Ferrez
3811,Jos? Mill?n
3812,Charles Cadieu
3813,Doug Downey
3814,Oren Etzioni
3815,Fei Xu
3816,Gerald Quon
3817,Esther Chan
3818,Timothy Hughes
3819,Michael Brudno
382,Yannis P. Tsividis
3820,Stefan Klanke
3821,Paul L. Ruvolo
3822,Ian Fasel
3823,Takafumi Kanamori
3824,Shohei Hido
3825,Kate Saenko
3826,Dmitry Kamenetsky
3827,Bernhard Nessler
3828,Michael Pfeiffer
3829,Sahand Negahban
383,Yu He
3830,Mrinal Kalakrishnan
3831,Vicen?c G?mez
3832,Andreas Kaltenbrunner
3833,Vicente L?pez
3834,Chao Yuan
3835,Claus Neubauer
3836,Bharath K. Sriperumbudur
3837,Pierre-arnaud Coquelin
3838,Romain Deguest
3839,Jordan L. Boyd-graber
384,T. Duong
3840,Jun Zhu
3841,Bo Zhang
3842,Karthik Sridharan
3843,Thomas Jaksch
3844,Tao Qin
3845,Tie-yan Liu
3846,Xu-dong Zhang
3847,De-sheng Wang
3848,Duy Nguyen-tuong
3849,Jan R. Peters
385,Daphna Weinshall
3850,Patrice Bertail
3851,St?phan J. Cl?men?con
3852,Tran T. Truyen
3853,Dinh Phung
3854,Hung Bui
3855,Svetha Venkatesh
3856,Gabriele Schweikert
3857,Christian Widmer
3858,Jonathan L. Roux
3859,Alain D. Cheveign?
386,Shimon Edelman
3860,Guangzhi Cao
3861,Charles Bouman
3862,Ryan P. Adams
3863,?zg?r ?im?ek
3864,Andre S. Barreto
3865,Deli Zhao
3866,Xiaoou Tang
3867,Kevyn Collins-thompson
3868,Liang Zhang
3869,Deepak Agarwal
387,Heinrich H. B?lthoff
3870,Christoph Kolodziejski
3871,Vlad I. Morariu
3872,Balaji V. Srinivasan
3873,Assane Gueye
3874,Jonathan Taylor
3875,Prakash Panagaden
3876,Jooseuk Kim
3877,Dilan Gorur
3878,Ted Sandler
3879,Partha P. Talukdar
388,Richard S. Zemel
3880,Lyle H. Ungar
3881,Jens Kober
3882,Longin J. Latecki
3883,Chengen Lu
3884,Marc Sobel
3885,Xiang Bai
3886,Guillaume R. Obozinski
3887,Jihun Hamm
3888,Norm Aleks
3889,Michael G. Madden
389,Avijit Saha
3890,Diane Morabito
3891,Kristan Staudenmayer
3892,Mitchell Cohen
3893,Geoffrey T. Manley
3894,Garvesh Raskutti
3895,Bin Yu
3896,Juan Huo
3897,Zhijun Yang
3898,Pavel P. Kuksa
3899,Pai-hsi Huang
39,John P. Donoghue
390,Dong Chen
3900,Jennifer Tam
3901,Jiri Simsa
3902,Sean Hyde
3903,Luis V. Ahn
3904,Massih Amini
3905,Amir M. Farahmand
3906,Prateek Jain
3907,Brian Kulis
3908,Sundeep Rangan
3909,Vivek Goyal
391,Nathan Intrator
3910,Alyson K. Fletcher
3911,Julien Mairal
3912,Jean Ponce
3913,Leo Zhu
3914,Yuan Lin
3915,Yizao Wang
3916,Phil Blunsom
3917,Trevor Cohn
3918,Miles Osborne
3919,Sharad Goel
392,Jim Mann
3920,Indraneel Mukherjee
3921,Charles Kalish
3922,Ruichen Qian
3923,Tim Rogers
3924,Shuang Wu
3925,Luke Zettlemoyer
3926,Haixuan Yang
3927,Ralf M. Haefner
3928,Bruce G. Cumming
3929,Zhihua Zhang
393,Shawn R. Lockery
3930,Nir Ailon
3931,Julian J. Mcauley
3932,Tib?rio S. Caetano
3933,Matt Jones
3934,Sachiko Kinoshita
3935,Zhi Yang
3936,Qi Zhao
3937,Wentai Liu
3938,Stefan Haufe
3939,Andrew Smith
394,Yan Fang
3940,Xiao-ming Wu
3941,Stephen Gould
3942,Jr. Isbell
3943,Charles Lee
3944,Jeremy Reynolds
3945,Guy Lever
3946,Jeremy Hill
3947,Suzanna Martens
3948,Felix Biessmann
3949,Giovanni Cavallanti
395,Sara A. Solla
3950,Nikos Komodakis
3951,Nikos Paragios
3952,Georgios Tziritas
3953,Ydo Wexler
3954,Donghui Yan
3955,Vincent Q. Vu
3956,Thomas Naselaris
3957,Kendrick Kay
3958,Jack Gallant
3959,Ilya Sutskever
396,Michael Hormel
3960,Tae-kyun Kim
3961,Richard Nock
3962,Frank Nielsen
3963,Kamalika Chaudhuri
3964,Volkan Cevher
3965,Marco F. Duarte
3966,Liu Yang
3967,Yi Zhang
3968,Artur Dubrawski
3969,Margareta Ackerman
397,William R. Softky
3970,Wenyuan Dai
3971,Yuqiang Chen
3972,Gui-rong Xue
3973,Qiang Yang
3974,Yong Yu
3975,Ijaz Akhter
3976,Yaser Sheikh
3977,Sohaib Khan
3978,Ben Calderhead
3979,Andrea Passerini
398,Daniel M. Kammen
3980,Laurent Jacob
3981,Lev Faivishevsky
3982,Gerhard Neumann
3983,Jim C. Huang
3984,Erik Talvitie
3985,Mahdi M. Fard
3986,Sebastian Seung
3987,Konrad Grzeska
3988,Max Sagebaum
3989,Carmen Vidaurre
399,David Zipser
3990,Michael T. Todd
3991,Yael Niv
3992,David M. Schneider
3993,Sarah Woolley
3994,John W. Roberts
3995,Russ Tedrake
3996,Lukas Kroc
3997,Klaus Wimmer
3998,Marcel Stimberg
3999,Robert Martin
4,John C. Platt
40,James M. Bower
400,Fernando J. Nu?ez
4000,Jorge Mari?o
4001,James Schummers
4002,David C. Lyon
4003,Mriganka Sur
4004,Christoph Sawade
4005,Dotan D. Castro
4006,Jurgen V. Gael
4007,Kentaro Katahira
4008,Jun Nishikawa
4009,Kazuo Okanoya
401,Jos? A. B. Fortes
4010,Marek Petrik
4011,Bruno Scherrer
4012,Jean-philippe Pellet
4013,Srihari Cadambi
4014,Venkata Jakkula
4015,Murugan Sankaradass
4016,Srimat Chakradhar
4017,Chi Fung
4018,Chris Lucas
4019,Joseph Williams
402,Susan Ciarrocca Lee
4020,Michael L. Kalish
4021,Xiaodi Hou
4022,Shakir Mohamed
4023,Katherine A. Heller
4024,Abhinav Gupta
4025,Benjamin Schrauwen
4026,Benjamin Packer
4027,Wei Xu
4028,Benjamin Yackley
4029,Eduardo Corona
403,Stephen P. DeWeerth
