id,paper_id,author_id
9789,3815,3716
9790,3815,4407
9791,3661,3544
9792,3661,1714
9793,3661,2744
9794,3847,3544
9795,3847,4432
9796,3847,1714
9797,3875,2847
9798,3875,1901
9799,3875,3574
9800,3811,4401
9801,3811,4402
9802,3811,1904
9803,3811,1601
9804,3803,3929
9805,3803,4387
9806,3723,4282
9807,3723,4283
9808,3787,4365
9809,3787,4223
9810,3787,2416
9811,3837,4426
9812,3837,3724
9813,3858,4446
9814,3858,4447
9815,3858,4448
9816,3728,4291
9817,3728,4072
9818,3851,4435
9819,3851,4436
9820,3851,4184
9821,3851,3341
9822,3851,3001
9823,3851,4437
9824,3697,3675
9825,3729,3052
9826,3729,4292
9827,3729,4274
9828,3729,2458
9829,3771,2978
9830,3771,4347
9831,3771,4348
9832,3888,3426
9833,3888,2139
9834,3888,1410
9835,3834,6768
9836,3834,1523
9837,4123,4782
9838,4123,1253
9839,4101,3969
9840,4101,2010
9841,4101,4758
9842,4108,1020
9843,4108,330
9844,4108,3862
9845,3976,4587
9846,3976,4588
9847,3976,2459
9848,3976,2264
9849,3984,3606
9850,3984,3829
9851,3984,1952
9852,4163,4843
9853,4163,4844
9854,4163,3658
9855,4001,4041
9856,4001,3849
9857,4001,1612
9858,4001,1472
9859,3971,4580
9860,3971,4581
9861,3971,4582
9862,3971,4583
9863,4100,4756
9864,4100,2312
9865,4100,4757
9866,4100,2056
9867,4049,4145
9868,4049,2044
9869,4115,4768
9870,4115,4769
9871,4118,4770
9872,4118,4771
9873,4118,3400
9874,4083,4734
9875,4083,2660
9876,4083,4735
9877,3933,2237
9878,4129,4795
9879,4129,4796
9880,3892,4487
9881,3892,2783
9882,3892,4488
9883,4096,4749
9884,4096,4693
9885,4096,4355
9886,4103,4759
9887,4103,4760
9888,4103,2382
9889,4027,350
9890,4027,1912
9891,4027,4310
9892,4055,4693
9893,4055,4694
9894,4055,4355
9895,4064,4711
9896,4064,2736
9897,3896,4491
9898,3896,2093
9899,3896,4492
9900,4014,2724
9901,4014,6464
9902,4014,2139
9903,4014,1901
9904,3949,4552
9905,3949,2592
9906,3890,4484
9907,3890,4485
9908,3890,4286
9909,4077,2830
9910,4077,4725
9911,4105,4110
9912,4105,3408
9913,4105,2581
9914,4147,4455
9915,4147,3114
9916,4147,2184
9917,3983,4598
9918,3983,2841
9919,4141,4816
9920,4141,4817
9921,4141,3546
9922,3952,3782
9923,3952,1357
9924,4036,3558
9925,4036,330
9926,4160,4841
9927,4160,3633
9928,3901,4284
9929,3901,4498
9930,3901,4285
9931,3909,4504
9932,3909,4505
9933,3942,4539
9934,3942,4540
9935,4177,4864
9936,4177,2416
9937,4177,2496
9938,3963,4572
9939,3963,248
9940,3963,2315
9941,4068,3963
9942,4068,2220
9943,4002,3513
9944,4002,2592
9945,4128,4794
9946,4128,3840
9947,4128,2328
9948,4019,4262
9949,4019,3845
9950,4019,4264
9951,3900,4495
9952,3900,4496
9953,3900,4497
9954,4109,3353
9955,4109,3849
9956,4174,4858
9957,4174,4859
9958,4168,3535
9959,4168,2699
9960,3961,4570
9961,3961,1403
9962,3975,4057
9963,3975,4055
9964,3989,4611
9965,3989,4612
9966,3989,3580
9967,4156,1046
9968,4156,1278
9969,4156,2319
9970,3893,1989
9971,3893,1464
9972,3914,4510
9973,3914,4511
9974,3914,4512
9975,3914,4513
9976,4169,4849
9977,4169,3446
9978,4169,4850
9979,4169,121
9980,4009,4631
9981,4009,4632
9982,4009,3658
9983,4062,3013
9984,4062,3011
9985,4062,4710
9986,4039,4670
9987,4039,4671
9988,4025,4657
9989,4025,4658
9990,4025,4659
9991,4025,4327
9992,4025,3506
9993,3928,4524
9994,3928,2460
9995,4107,4762
9996,3992,4207
9997,3992,3531
9998,3992,1962
9999,3992,1188
10000,4020,4654
10001,4020,1934
10002,4164,3606
10003,4164,1952
10004,4164,3453
10005,3956,2127
10006,4181,4865
10007,4181,1601
10008,4181,1621
10009,4052,2660
10010,4052,4690
10011,4166,4846
10012,4166,4847
10013,4166,4848
10014,4166,1601
10015,4155,4837
10016,4155,2524
10017,4087,4741
10018,4087,4742
10019,3934,4529
10020,3934,4237
10021,3934,4530
10022,4104,4398
10023,4104,3825
10024,4104,678
10025,4058,4702
10026,4058,2438
10027,4058,4703
10028,3939,2267
10029,3939,4534
10030,3939,1954
10031,3939,4017
10032,3954,4558
10033,3954,4559
10034,3954,3165
10035,4130,4797
10036,4130,1761
10037,3980,4596
10038,3980,1091
10039,3997,3616
10040,3997,1074
10041,3938,4126
10042,3938,2186
10043,4004,4625
10044,4004,4626
10045,4004,4627
10046,4004,2187
10047,3967,4576
10048,3967,549
10049,4167,4268
10050,4167,4204
10051,3994,3309
10052,3994,3735
10053,3994,4243
10054,3994,1621
10055,3905,3923
10056,3905,4500
10057,3905,4501
10058,3905,2978
10059,3905,4347
10060,4042,4674
10061,4010,4633
10062,4010,4634
10063,4010,2231
10064,3932,4527
10065,3932,3375
10066,3932,4528
10067,3932,2383
10068,3932,2978
10069,4073,4074
10070,4073,3758
10071,4073,4106
10072,4154,3758
10073,4154,1183
10074,4154,4836
10075,4127,4792
10076,4127,4793
10077,4047,4310
10078,4047,4681
10079,3919,3647
10080,3941,4536
10081,3941,4537
10082,3941,4538
10083,4098,4752
10084,4098,4753
10085,4098,2238
10086,4007,2257
10087,4007,4628
10088,4007,1472
10089,3913,2977
10090,3913,4509
10091,4110,2732
10092,4110,4763
10093,3902,3761
10094,3902,2237
10095,3902,2238
10096,4022,4655
10097,4022,4627
10098,4022,4148
10099,4022,4656
10100,4022,1201
10101,3899,1935
10102,3899,4494
10103,3899,3983
10104,4145,3500
10105,4145,4823
10106,4145,3895
10107,4145,4824
10108,4145,4825
10109,4145,4826
10110,4176,4863
10111,4176,2416
10112,4176,3380
10113,3944,4232
10114,3944,4542
10115,3944,4543
10116,4093,4745
10117,4093,4746
10118,4093,4747
10119,4071,4718
10120,4071,2797
10121,4071,1174
10122,4071,1188
10123,4088,3906
10124,4088,4114
10125,4088,3364
10126,3904,3906
10127,3904,4336
10128,3904,2852
10129,4159,3906
10130,4159,3907
10131,4159,2852
10132,4170,4851
10133,4170,2907
10134,4170,4852
10135,4125,4784
10136,4125,3620
10137,4125,4785
10138,4125,3253
10139,4067,4713
10140,4067,4633
10141,4067,4714
10142,4067,4715
10143,3953,4556
10144,3953,4557
10145,3953,678
10146,4171,4853
10147,4171,4854
10148,3922,4520
10149,3922,2686
10150,4086,4739
10151,4086,4740
10152,4086,1602
10153,3946,2520
10154,3946,4546
10155,3946,4547
10156,3946,2125
10157,4092,1935
10158,4092,4423
10159,4092,3325
10160,4053,4691
10161,4053,4283
10162,4053,4566
10163,3907,4503
10164,3907,3912
10165,3907,2237
10166,3962,3631
10167,3962,4571
10168,3962,710
10169,3925,4522
10170,4012,4636
10171,4012,4637
10172,4012,642
10173,4029,4007
10174,4029,4009
10175,4029,2329
10176,4133,4803
10177,4133,4804
10178,4133,3789
10179,4133,4805
10180,4133,4806
10181,4133,2485
10182,4050,4685
10183,4050,4686
10184,4050,4687
10185,4050,3330
10186,3947,4548
10187,3947,4235
10188,3947,1926
10189,3947,2570
10190,3930,4526
10191,3930,2405
10192,3930,4509
10193,4060,4708
10194,4060,2485
10195,4026,4660
10196,4026,2525
10197,4026,330
10198,4021,3804
10199,4054,3642
10200,4054,4692
10201,4054,1853
10202,3903,4227
10203,3903,4499
10204,3903,2849
10205,3903,3864
10206,3969,3510
10207,3969,2591
10208,4165,4845
10209,4165,1491
10210,3923,4140
10211,3923,4026
10212,3923,1814
10213,4131,4798
10214,4131,4799
10215,4131,2108
10216,4131,4469
10217,3945,4544
10218,3945,4545
10219,4158,4839
10220,4158,3180
10221,4158,4840
10222,4158,4070
10223,4059,4704
10224,4059,4705
10225,4059,4706
10226,4059,4707
10227,4059,2169
10228,4175,4860
10229,4175,3840
10230,4175,4861
10231,4175,4862
10232,4175,1648
10233,4089,3213
10234,4089,121
10235,3912,3536
10236,3912,4508
10237,3912,2169
10238,4070,4716
10239,4070,4717
10240,4153,4834
10241,4153,4835
10242,4136,4809
10243,4136,4810
10244,4136,4811
10245,4136,4812
10246,4136,3282
10247,4136,1853
10248,4120,4024
10249,4120,2540
10250,4120,1388
10251,4120,2238
10252,4124,4783
10253,4124,3375
10254,4124,2629
10255,4124,2851
10256,4124,2816
10257,4038,4669
10258,4038,3840
10259,4038,2328
10260,4148,4829
10261,4148,3143
10262,4043,4675
10263,4043,2581
10264,3986,4602
10265,3986,4128
10266,3986,4603
10267,3986,1410
10268,3918,4516
10269,3918,4517
10270,3918,4518
10271,4003,4622
10272,4003,4623
10273,4003,3221
10274,4003,4624
10275,3926,4523
10276,3926,3601
10277,4016,4640
10278,4016,4641
10279,4016,4642
10280,4016,4643
10281,4016,4644
10282,4016,4645
10283,4016,4646
10284,4016,4647
10285,4016,4648
10286,4016,4649
10287,4016,4650
10288,4016,4651
10289,4008,4629
10290,4008,4630
10291,4008,4163
10292,4008,2328
10293,4119,3294
10294,4119,4772
10295,4119,4773
10296,4151,4831
10297,4151,3674
10298,4151,2947
10299,3929,2993
10300,3929,1901
10301,3929,3573
10302,3929,2847
10303,4045,4678
10304,4045,3882
10305,4045,4679
10306,3916,3555
10307,3916,4483
10308,3916,3110
10309,3916,2223
10310,3966,3555
10311,3966,4575
10312,3966,3110
10313,4178,3555
10314,4178,4483
10315,4015,4638
10316,4015,4639
10317,4015,2784
10318,3931,4174
10319,3931,2784
10320,4121,4774
10321,4121,4775
10322,4121,4776
10323,4121,4777
10324,4121,4778
10325,4121,4779
10326,4121,4780
10327,4121,2966
10328,4011,4635
10329,4011,2231
10330,3993,3394
10331,3993,3087
10332,3948,3109
10333,3948,4549
10334,3948,4550
10335,3948,4551
10336,3948,937
10337,4041,4094
10338,4041,4652
10339,4079,3756
10340,4079,2490
10341,4079,4728
10342,4065,3377
10343,3908,1568
10344,3898,2032
10345,3898,4493
10346,3973,4243
10347,3973,1621
10348,3965,3911
10349,3965,4574
10350,3965,2237
10351,3965,3886
10352,3979,4594
10353,3979,1542
10354,3979,4595
10355,4024,4109
10356,4024,1702
10357,4085,4736
10358,4085,4737
10359,4085,4738
10360,4069,2977
10361,4069,2387
10362,4069,1872
10363,3895,2911
10364,3895,4489
10365,3895,4490
10366,3895,121
10367,4137,4813
10368,4137,1122
10369,4137,2047
10370,4117,3985
10371,4117,2636
10372,4044,4676
10373,4044,4677
10374,4044,2366
10375,3995,4614
10376,3995,4615
10377,3995,2808
10378,3995,2809
10379,3995,4616
10380,4111,4764
10381,4111,4765
10382,4111,811
10383,3987,4604
10384,3987,4605
10385,3987,4606
10386,3987,4607
10387,4046,2007
10388,4046,4680
10389,4061,4709
10390,4061,1282
10391,4061,2227
10392,4173,4856
10393,4173,4035
10394,4173,4857
10395,4173,3032
10396,4173,1472
10397,3955,4560
10398,3955,4561
10399,3955,4562
10400,3955,4563
10401,3955,3679
10402,4162,191
10403,4162,4295
10404,4162,4457
10405,4162,4297
10406,4162,3933
10407,4162,8443
10408,4135,3920
10409,4135,710
10410,3982,4597
10411,3982,1702
10412,4114,3050
10413,4114,3862
10414,4113,4766
10415,4113,4767
10416,4057,4698
10417,4057,4699
10418,4057,4700
10419,4057,4701
10420,4057,2995
10421,4106,4335
10422,4106,3437
10423,4106,4761
10424,4063,3627
10425,4063,1885
10426,4063,3472
10427,3972,3318
10428,3972,3451
10429,3958,3318
10430,3958,4566
10431,4139,4737
10432,4048,4682
10433,4048,4683
10434,4048,4684
10435,4048,1601
10436,3988,4608
10437,3988,4609
10438,3988,4610
10439,3988,3252
10440,4040,4672
10441,4040,4673
10442,4040,1464
10443,4023,709
10444,4023,3037
10445,4023,3455
10446,4017,4652
10447,4017,1989
10448,4072,7098
10449,4072,4719
10450,4072,1601
10451,3940,4535
10452,3940,937
10453,3935,4531
10454,3935,2966
10455,4034,4665
10456,4034,4666
10457,4034,3613
10458,4140,4815
10459,4140,4505
10460,3960,4569
10461,3960,732
10462,4081,4731
10463,4081,4732
10464,4081,2743
10465,3920,4206
10466,3920,3932
10467,4094,4206
10468,4094,2349
10469,4094,4748
10470,4094,3932
10471,4094,1410
10472,4161,6478
10473,4161,4842
10474,4161,3062
10475,4132,4800
10476,4132,4801
10477,4132,4802
10478,3906,3844
10479,3906,4502
10480,3906,3845
10481,3990,4128
10482,3990,4206
10483,3990,3932
10484,3990,1410
10485,3990,2460
10486,3911,4506
10487,3911,4507
10488,3911,3481
10489,3911,3072
10490,4051,4688
10491,4051,4689
10492,4051,1091
10493,4116,3451
10494,4116,3842
10495,4116,3304
10496,4066,4712
10497,4066,2385
10498,4138,3446
10499,4138,4814
10500,4138,121
10501,4018,4653
10502,4018,2652
10503,4018,1606
10504,4097,4750
10505,4097,4751
10506,4097,2459
10507,3915,998
10508,3915,3821
10509,4032,4663
10510,4032,2629
10511,4032,865
10512,4033,1702
10513,4033,4664
10514,4102,2629
10515,4102,2816
10516,4179,4557
10517,4179,4509
10518,3959,4567
10519,3959,3355
10520,3959,4568
10521,3999,4004
10522,3999,4619
10523,3999,3506
10524,4142,4818
10525,4142,4819
10526,4142,205
10527,4099,2163
10528,4099,4754
10529,4099,4755
10530,3917,4514
10531,3917,4515
10532,3917,734
10533,4126,4786
10534,4126,4787
10535,4126,4788
10536,4126,4789
10537,4126,4790
10538,4126,4791
10539,4126,2956
10540,4084,4258
10541,4084,385
10542,4084,1785
10543,4075,4722
10544,4075,4037
10545,3937,2925
10546,3937,2266
10547,3937,2384
10548,3957,4564
10549,3957,4565
10550,4031,4280
10551,4031,4279
10552,3970,4577
10553,3970,3171
10554,3970,4578
10555,3970,4579
10556,3921,3668
10557,3921,4519
10558,3921,2199
10559,3921,2321
10560,4146,4827
10561,4146,4828
10562,4146,754
10563,3894,2629
10564,3894,3842
10565,3894,3304
10566,4028,4661
10567,4028,3758
10568,3977,4589
10569,3977,2139
10570,3977,4101
10571,3977,2572
10572,4030,4662
10573,4030,2056
10574,4030,2125
10575,4037,4667
10576,4037,583
10577,4037,4668
10578,4035,3694
10579,4035,2591
10580,4180,3694
10581,4180,710
10582,4078,4726
10583,4078,4727
10584,4172,4855
10585,4172,2329
10586,4143,3411
10587,4143,2794
10588,4143,4820
10589,4143,4821
10590,4143,1059
10591,3924,4521
10592,3924,4201
10593,4013,1189
10594,4056,4695
10595,4056,4696
10596,4056,4025
10597,4056,4697
10598,3981,4428
10599,3981,1200
10600,3978,4590
10601,3978,4591
10602,3978,4592
10603,3978,4593
10604,4080,4729
10605,4080,4730
10606,4080,4199
10607,4080,4194
10608,4157,2461
10609,4157,4838
10610,3943,4541
10611,3943,2040
10612,3985,4599
10613,3985,4600
10614,3985,4601
10615,3985,2460
10616,4152,4832
10617,4152,4833
10618,4152,3196
10619,4152,3001
10620,4152,4185
10621,4122,4781
10622,4122,2468
10623,4122,330
10624,3991,4613
10625,3991,3380
10626,3968,3180
10627,3968,4070
10628,3996,4617
10629,3996,330
10630,4134,4807
10631,4134,4808
10632,4134,2591
10633,4074,4720
10634,4074,4721
10635,4074,1183
10636,4074,2723
10637,4090,4533
10638,4090,4743
10639,4091,4744
10640,4091,4727
10641,3897,2876
10642,3897,2241
10643,4082,4733
10644,4082,1020
10645,4076,4723
10646,4076,4724
10647,4076,2521
10648,3910,3924
10649,3910,4144
10650,3910,3109
10651,3910,937
10652,3950,4553
10653,3950,4554
10654,3950,2690
10655,4005,3387
10656,4005,4113
10657,4005,3620
10658,3927,3387
10659,3927,2093
10660,3951,4555
10661,3951,2683
10662,4112,1863
10663,3936,4532
10664,3936,2859
10665,3936,4533
10666,3936,1904
10667,3936,4401
10668,4144,3378
10669,4144,4822
10670,4144,2460
10671,4095,3967
10672,4095,1345
10673,4150,4618
10674,4150,1323
10675,4150,4830
10676,3998,4618
10677,3998,1323
10678,4000,4620
10679,4000,4621
10680,4149,3840
10681,4149,4629
10682,4149,4163
10683,4149,2328
10684,4006,3426
10685,4006,3784
10686,4006,4101
10687,4006,1410
10688,3974,4584
10689,3974,4585
10690,3974,4586
10691,3974,3011
10692,3964,4573
10693,3891,2967
10694,3891,4486
10695,3891,2732
10696,4294,5004
10697,4294,4609
10698,4294,5005
10699,4294,4608
10700,4294,3252
10701,4457,2237
10702,4420,4516
10703,4420,4517
10704,4420,4518
10705,4233,4933
10706,4233,2563
10707,4202,3851
10708,4235,4938
10709,4235,4939
10710,4246,4951
10711,4246,3289
10712,4456,3377
10713,4236,4940
10714,4236,4941
10715,4437,5184
10716,4437,5185
10717,4323,3618
10718,4323,3323
10719,4367,5086
10720,4367,5087
10721,4296,5007
10722,4296,4518
10723,4461,5207
10724,4461,2816
10725,4461,2458
10726,4243,4950
10727,4243,2404
10728,4387,5117
10729,4387,5118
10730,4387,549
10731,4483,5230
10732,4483,5231
10733,4483,5232
10734,4483,2898
10735,4483,5233
10736,4229,4928
10737,4229,4929
10738,4229,811
10739,4397,5137
10740,4397,5138
10741,4397,5139
10742,4397,5140
10743,4485,4865
10744,4441,5190
10745,4441,5191
10746,4419,5168
10747,4419,4072
10748,4419,5169
10749,4419,5170
10750,4193,4878
10751,4193,4879
10752,4193,3880
10753,4344,3627
10754,4344,1885
10755,4344,5061
10756,4214,3365
10757,4214,4909
10758,4214,4910
10759,4214,3366
10760,4221,4917
10761,4221,4053
10762,4221,2143
10763,4263,4835
10764,4263,4834
10765,4226,4924
10766,4226,4925
10767,4226,2559
10768,4226,3221
10769,4209,4899
10770,4209,1707
10771,4209,2978
10772,4264,4970
10773,4264,4962
10774,4264,4971
10775,4264,1885
10776,4336,5052
10777,4336,5053
10778,4241,4947
10779,4241,4948
10780,4241,4949
10781,4184,4867
10782,4314,1815
10783,4314,5022
10784,4405,3670
10785,4423,2683
10786,4410,5163
10787,4192,4877
10788,4192,1873
10789,4192,2871
10790,4446,2277
10791,4446,3602
10792,4275,4984
10793,4275,4174
10794,4275,2784
10795,4376,5097
10796,4324,5032
10797,4324,3400
10798,4185,4868
10799,4185,2967
10800,4353,5071
10801,4353,5072
10802,4183,4556
10803,4183,678
10804,4402,5149
10805,4402,5150
10806,4380,5101
10807,4380,5102
10808,4380,5103
10809,4206,4897
10810,4398,5141
10811,4398,5142
10812,4398,2553
10813,4307,5015
10814,4307,2758
10815,4307,1872
10816,4316,4051
10817,4316,2237
10818,4348,3773
10819,4348,5065
10820,4348,2747
10821,4205,4896
10822,4287,5001
10823,4287,3068
10824,4459,4174
10825,4459,4079
10826,4459,2784
10827,4291,3449
10828,4291,3546
10829,4291,2349
10830,4195,4883
10831,4195,4884
10832,4195,4885
10833,4195,2784
10834,4354,4145
10835,4354,5073
10836,4354,2044
10837,4439,5188
10838,4439,5189
10839,4439,4185
10840,4337,5054
10841,4337,2215
10842,4458,5203
10843,4458,4301
10844,4458,3126
10845,4458,4303
10846,4418,4622
10847,4418,3221
10848,4418,4624
10849,4187,4836
10850,4187,4720
10851,4187,3758
10852,4187,1183
10853,4212,4905
10854,4212,4906
10855,4212,2213
10856,4212,4907
10857,4373,4389
10858,4373,1885
10859,4234,4934
10860,4234,4935
10861,4234,4936
10862,4234,4937
10863,4254,4961
10864,4254,4892
10865,4254,3823
10866,4254,4962
10867,4254,1885
10868,4188,4872
10869,4188,4873
10870,4434,3724
10871,4434,5180
10872,4434,5181
10873,4250,3364
10874,4250,2468
10875,4250,4955
10876,4281,4856
10877,4281,4997
10878,4281,3032
10879,4281,1612
10880,4281,3284
10881,4424,3032
10882,4424,4035
10883,4424,1403
10884,4424,1472
10885,4249,3056
10886,4249,4482
10887,4249,4954
10888,4249,4481
10889,4249,4480
10890,4249,2260
10891,4421,5171
10892,4421,5172
10893,4350,2675
10894,4350,178
10895,4253,4958
10896,4253,4959
10897,4253,4960
10898,4366,2093
10899,4366,3602
10900,4390,3537
10901,4390,5124
10902,4390,5125
10903,4390,5126
10904,4292,5003
10905,4292,4203
10906,4292,2784
10907,4318,5026
10908,4318,5027
10909,4318,26
10910,4217,3864
10911,4217,1573
10912,4217,2636
10913,4455,4345
10914,4391,5127
10915,4391,5128
10916,4391,5129
10917,4356,5076
10918,4356,2866
10919,4257,4966
10920,4257,3124
10921,4257,3605
10922,4257,3122
10923,4257,3123
10924,4257,3125
10925,4257,1670
10926,4256,3388
10927,4256,4964
10928,4256,4965
10929,4256,1472
10930,4256,3094
10931,4320,5029
10932,4320,331
10933,4304,1621
10934,4379,5099
10935,4379,5100
10936,4379,2230
10937,4204,4275
10938,4204,4894
10939,4204,4895
10940,4204,2133
10941,4204,1853
10942,4428,3930
10943,4211,2186
10944,4211,4903
10945,4211,4904
10946,4388,4459
10947,4388,5119
10948,4375,5094
10949,4375,5095
10950,4375,2150
10951,4375,5096
10952,4371,5092
10953,4371,2391
10954,4301,5011
10955,4301,1591
10956,4460,5204
10957,4460,3885
10958,4460,5205
10959,4460,5206
10960,4460,3882
10961,4247,3606
10962,4247,3453
10963,4412,3304
10964,4412,3253
10965,4412,2852
10966,4245,3630
10967,4245,3631
10968,4400,4242
10969,4400,5147
10970,4400,4241
10971,4218,4272
10972,4218,4913
10973,4218,4914
10974,4218,4037
10975,4186,3657
10976,4186,4869
10977,4186,4870
10978,4186,4871
10979,4186,1702
10980,4186,1201
10981,4429,2572
10982,4429,4219
10983,4429,3602
10984,4429,3480
10985,4401,5132
10986,4401,5148
10987,4401,3001
10988,4377,4876
10989,4377,5098
10990,4377,1253
10991,4342,4913
10992,4342,5058
10993,4342,5059
10994,4342,4037
10995,4255,4184
10996,4255,4963
10997,4255,3001
10998,4255,4185
10999,4453,3472
11000,4453,4892
11001,4453,5201
11002,4453,3628
11003,4284,3720
11004,4284,1670
11005,4282,4998
11006,4282,1285
11007,4384,3207
11008,4384,1761
11009,4232,3668
11010,4232,4932
11011,4467,3282
11012,4467,5213
11013,4467,4809
11014,4467,1853
11015,4325,3246
11016,4325,3451
11017,4475,3606
11018,4475,4879
11019,4475,6464
11020,4475,2572
11021,4475,3451
11022,4345,5062
11023,4345,2525
11024,4197,4886
11025,4197,4887
11026,4197,4888
11027,4197,4690
11028,4197,769
11029,4197,4735
11030,4340,4340
11031,4340,1814
11032,4299,5010
11033,4299,4719
11034,4299,1345
11035,4198,4889
11036,4198,3630
11037,4438,5186
11038,4438,5187
11039,4438,3552
11040,4300,4734
11041,4300,2660
11042,4300,4735
11043,4465,4324
11044,4465,2747
11045,4271,4979
11046,4271,4805
11047,4271,2485
11048,4334,4809
11049,4334,4810
11050,4334,5051
11051,4334,4812
11052,4334,1853
11053,4486,4080
11054,4486,330
11055,4486,4434
11056,4470,5214
11057,4470,5215
11058,4470,2991
11059,4309,3531
11060,4309,3514
11061,4309,5018
11062,4309,2705
11063,4220,3728
11064,4220,769
11065,4399,5143
11066,4399,5144
11067,4399,5145
11068,4399,5146
11069,4213,2554
11070,4213,4908
11071,4213,641
11072,4315,5023
11073,4315,2951
11074,4285,4999
11075,4285,4147
11076,4285,3658
11077,4260,4968
11078,4260,3980
11079,4260,1952
11080,4462,3906
11081,4462,3304
11082,4462,2852
11083,4248,4952
11084,4248,4953
11085,4248,575
11086,4359,3630
11087,4359,5077
11088,4359,5014
11089,4203,4893
11090,4203,1901
11091,4347,5064
11092,4347,4907
11093,4347,2328
11094,4270,4976
11095,4270,4977
11096,4270,4978
11097,4270,3069
11098,4328,5040
11099,4328,5041
11100,4328,5042
11101,4328,1792
11102,4328,5043
11103,4328,5044
11104,4328,2577
11105,4225,4923
11106,4225,1621
11107,4477,5218
11108,4477,5219
11109,4477,2091
11110,4484,5234
11111,4484,5235
11112,4364,5085
11113,4364,632
11114,4364,2951
11115,4444,3618
11116,4444,3323
11117,4481,5226
11118,4481,5227
11119,4481,5228
11120,4481,5229
11121,4310,5019
11122,4310,3143
11123,4295,5006
11124,4295,2143
11125,4289,3422
11126,4289,3516
11127,4289,3605
11128,4289,3124
11129,4289,3125
11130,4289,1670
11131,4352,5068
11132,4352,5069
11133,4352,5070
11134,4352,4509
11135,4341,5057
11136,4341,1940
11137,4355,5074
11138,4355,5075
11139,4355,549
11140,4374,5093
11141,4431,5177
11142,4431,3001
11143,4431,4185
11144,4389,5120
11145,4389,5121
11146,4389,5122
11147,4389,5123
11148,4360,4631
11149,4360,4147
11150,4360,3658
11151,4383,5109
11152,4383,5110
11153,4383,2839
11154,4440,4172
11155,4440,4173
11156,4440,2784
11157,4440,4175
11158,4440,4176
11159,4440,4177
11160,4440,4178
11161,4416,3721
11162,4416,5166
11163,4416,1761
11164,4466,5211
11165,4466,5212
11166,4466,2978
11167,4452,4137
11168,4452,2676
11169,4452,2237
11170,4189,4874
11171,4189,4875
11172,4189,4509
11173,4361,5078
11174,4361,5079
11175,4361,2056
11176,4361,2238
11177,4201,4675
11178,4201,3408
11179,4201,2581
11180,4283,4524
11181,4283,2603
11182,4283,2460
11183,4224,4921
11184,4224,4273
11185,4224,4922
11186,4239,4206
11187,4239,3932
11188,4422,4358
11189,4406,5154
11190,4406,5155
11191,4406,4400
11192,4406,5156
11193,4216,4912
11194,4216,2699
11195,4482,2983
11196,4482,1345
11197,4223,4919
11198,4223,4920
11199,4223,2093
11200,4327,5036
11201,4327,5037
11202,4327,5038
11203,4327,5039
11204,4200,4892
11205,4476,3581
11206,4476,2277
11207,4476,1834
11208,4476,5217
11209,4343,5060
11210,4332,4359
11211,4326,5033
11212,4326,5034
11213,4326,3805
11214,4326,5035
11215,4365,3840
11216,4365,4794
11217,4365,2328
11218,4368,5088
11219,4368,3411
11220,4368,2726
11221,4368,5089
11222,4368,2794
11223,4222,4918
11224,4432,5178
11225,4432,3602
11226,4432,5014
11227,4432,3842
11228,4191,3671
11229,4191,4876
11230,4191,3672
11231,4191,3118
11232,4339,5056
11233,4339,1591
11234,4333,5049
11235,4333,5050
11236,4227,3401
11237,4227,1251
11238,4227,2419
11239,4227,3386
11240,4227,3152
11241,4411,8333
11242,4411,2587
11243,4407,4208
11244,4407,2604
11245,4408,5157
11246,4408,5158
11247,4408,5159
11248,4408,1901
11249,4408,3574
11250,4408,2118
11251,4182,4866
11252,4182,3849
11253,4199,4890
11254,4199,4891
11255,4199,578
11256,4414,1361
11257,4414,3161
11258,4414,2650
11259,4435,3735
11260,4435,3736
11261,4242,4816
11262,4242,2598
11263,4242,3677
11264,4262,3451
11265,4262,3842
11266,4262,3304
11267,4278,1361
11268,4278,2368
11269,4278,3836
11270,4349,4923
11271,4349,5066
11272,4349,1621
11273,4369,191
11274,4369,5090
11275,4369,4295
11276,4311,4617
11277,4311,330
11278,4469,3809
11279,4469,3249
11280,4238,4943
11281,4238,325
11282,4228,4926
11283,4228,4927
11284,4228,3601
11285,4288,4279
11286,4288,4270
11287,4288,2940
11288,4210,4902
11289,4210,3363
11290,4210,4900
11291,4210,4901
11292,4280,4994
11293,4280,4995
11294,4280,4996
11295,4280,2050
11296,4370,4898
11297,4370,5091
11298,4370,2057
11299,4426,5173
11300,4426,1530
11301,4386,5114
11302,4386,5115
11303,4386,5116
11304,4430,5175
11305,4430,5176
11306,4392,5130
11307,4392,5131
11308,4392,1766
11309,4207,2937
11310,4207,1766
11311,4385,5111
11312,4385,5112
11313,4385,5113
11314,4231,4931
11315,4231,2732
11316,4290,4784
11317,4290,5002
11318,4290,3253
11319,4449,5197
11320,4396,5136
11321,4396,4356
11322,4396,3543
11323,4395,5134
11324,4395,3203
11325,4395,5135
11326,4331,5046
11327,4331,5047
11328,4331,5048
11329,4331,4370
11330,4331,1853
11331,4258,4967
11332,4258,2056
11333,4479,5221
11334,4479,5222
11335,4306,4671
11336,4306,3906
11337,4302,5012
11338,4302,5013
11339,4335,2586
11340,4208,4898
11341,4208,3963
11342,4208,6464
11343,4208,2572
11344,4208,3161
11345,4208,1901
11346,4357,3422
11347,4357,3050
